id,label,codeMove,condBlockExcAdd,condBlockOthersAdd,condBlockRem,condBlockRetAdd,constChange,copyPaste,expArithMod,expLogicExpand,expLogicMod,expLogicReduce,missNullCheckN,missNullCheckP,notClassified,singleLine,unwrapIfElse,unwrapMethod,unwrapTryCatch,wrapsElse,wrapsIf,wrapsIfElse,wrapsLoop,wrapsMethod,wrapsTryCatch,wrongMethodRef,wrongVarRef,formerABSTV,formerAssignConst,formerAssignLHS,formerAssignZero,formerCALLEE,formerCallArgument,formerChanged,formerDEREF,formerFuncArgument,formerGlobalVariable,formerINDEX,formerInsertControlRF,formerInsertGUARDRF,formerInsertStmtRF,formerLocalVariable,formerMemberACCESS,formerMember,formerMODIFIEDSIMILAR,formerMODIFIED,formerNONZeroConst,formerOPADD,formerOPDIV,formerOPEQ,formerOPGE,formerOPGT,formerOPLE,formerOPLT,formerOPMOD,formerOPMUL,formerOPNE,formerOPSUB,formerRemovePARTIALIF,formerRemoveStmt,formerRemoveWHOLEBLOCK,formerRemoveWHOLEIF,formerReplaceCondRF,formerReplaceStmtRF,formerRStmtAssign,formerRStmtCALL,formerRStmtCond,formerRStmtControl,formerSizeLiteral,formerStmtAssign,formerStmtCALL,formerStmtCond,formerStmtControl,formerStmtLabel,formerStmtLoop,formerStringLiteral,formerUOPDEC,formerUOPINC,formerZeroConst,laterABSTV,laterAssignConst,laterAssignLHS,laterAssignZero,laterCALLEE,laterCallArgument,laterChanged,laterDEREF,laterFuncArgument,laterGlobalVariable,laterINDEX,laterInsertControlRF,laterInsertGUARDRF,laterInsertStmtRF,laterLocalVariable,laterMemberACCESS,laterMember,laterMODIFIEDSIMILAR,laterMODIFIED,laterNONZeroConst,laterOPADD,laterOPDIV,laterOPEQ,laterOPGE,laterOPGT,laterOPLE,laterOPLT,laterOPMOD,laterOPMUL,laterOPNE,laterOPSUB,laterRemovePARTIALIF,laterRemoveStmt,laterRemoveWHOLEBLOCK,laterRemoveWHOLEIF,laterReplaceCondRF,laterReplaceStmtRF,laterRStmtAssign,laterRStmtCALL,laterRStmtCond,laterRStmtControl,laterSizeLiteral,laterStmtAssign,laterStmtCALL,laterStmtCond,laterStmtControl,srcABSTV,srcAssignConst,srcAssignLHS,srcAssignZero,srcCALLEE,srcCallArgument,srcChanged,srcDEREF,srcFuncArgument,srcGlobalVariable,srcINDEX,srcInsertControlRF,srcInsertGUARDRF,srcInsertStmtRF,srcLocalVariable,srcMemberACCESS,srcMember,srcMODIFIEDSIMILAR,srcMODIFIED,srcNONZeroConst,srcOPADD,srcOPDIV,srcOPEQ,srcOPGE,srcOPGT,srcOPLE,srcOPLT,srcOPMOD,srcOPMUL,srcOPNE,srcOPSUB,srcRemovePARTIALIF,srcRemoveStmt,srcRemoveWHOLEBLOCK,srcRemoveWHOLEIF,srcReplaceCondRF,srcReplaceStmtRF,srcRStmtAssign,srcRStmtCALL,srcRStmtCond,srcRStmtControl,srcSizeLiteral,srcStmtAssign,srcStmtCALL,srcStmtCond,srcStmtControl,srcStmtLabel,srcStmtLoop,srcStringLiteral,srcUOPDEC,srcUOPINC,srcZeroConst,methodCallWithNullGuard,faultyClassExceptionType_0,methodCallWithTryCatch,typeOfFaultyStmtAfter1_ LocalVariable,typeOfFaultyStmtAfter2_ If,typeOfFaultyStmtAfter3_ If,typeOfFaultyStmtBefore1_ ,typeOfFaultyStmtBefore2_ ,typeOfFaultyStmtBefore3_ ,typeOfFaultyStmtParent_ Method,hasObjectiveMethodCall,hasInvocationsProneException,inSynchronizedMethod,localVarNotAssigned,localVarNotUsed,similarObjectTypeWithNormalGuard,similarObjectTypeWithNullGuard,typeOfFaultyStmt_ LocalVariable,fieldNotAssigned,fieldNotUsed,similarPrimitiveTypeWithNormalGuard,similarPrimitiveTypeWithNullGuard,methodThrowsException,objectUsedInAssignment,primitiveUsedInAssignment,methodCallWithNormalGuard,typeOfFaultyStmtAfter1_ ,typeOfFaultyStmtAfter2_ ,typeOfFaultyStmtAfter3_ ,typeOfFaultyStmtBefore1_ Assignment,typeOfFaultyStmtParent_ If,typeOfFaultyStmt_ Assignment,typeOfFaultyStmtAfter1_ Assignment,typeOfFaultyStmtAfter1_ For,typeOfFaultyStmtAfter2_ Return,typeOfFaultyStmtAfter1_ OperatorAssignment,typeOfFaultyStmtParent_ For,typeOfFaultyStmtAfter1_ Break,typeOfFaultyStmtParent_ Case,typeOfFaultyStmt_ If,typeOfFaultyStmtAfter1_ If,typeOfFaultyStmtAfter3_ ForEach,typeOfFaultyStmtBefore1_ If,typeOfFaultyStmtBefore2_ If,typeOfFaultyStmtBefore2_ LocalVariable,typeOfFaultyStmtBefore3_ Invocation,typeOfFaultyStmtBefore1_ LocalVariable,typeOfFaultyStmtParent_ While,typeOfFaultyStmtAfter3_ Invocation,typeOfFaultyStmtAfter2_ Invocation,typeOfFaultyStmtAfter3_ LocalVariable,typeOfFaultyStmtAfter1_ Return,typeOfFaultyStmt_ For,typeOfFaultyStmtBefore1_ Do,typeOfFaultyStmtBefore3_ LocalVariable,typeOfFaultyStmtBefore1_ Invocation,typeOfFaultyStmtBefore2_ Invocation,typeOfFaultyStmtParent_ AnonymousExecutable,typeOfFaultyStmt_ Invocation,typeOfFaultyStmtAfter3_ Return,typeOfFaultyStmtBefore3_ If,typeOfFaultyStmtAfter2_ ForEach,typeOfFaultyStmt_ Return,typeOfFaultyStmt_ Switch,typeOfFaultyStmtParent_ Class,typeOfFaultyStmt_ Method,typeOfFaultyStmtAfter2_ LocalVariable,typeOfFaultyStmtAfter3_ For,typeOfFaultyStmt_ ForEach,typeOfFaultyStmtParent_ ForEach,typeOfFaultyStmt_ OperatorAssignment,typeOfFaultyStmt_ Constructor,typeOfFaultyStmtAfter1_ Invocation,typeOfFaultyStmtAfter2_ Assignment,typeOfFaultyStmtParent_ Constructor
Math50b-33-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,2.0,2.0,2.0,,0,0,0,0,0,1,0,,0,0,1,0,0.0,0,0,0,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Lang57b-5-tbar-incorrect-generated,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,2.0,2.0,2.0,2.0,0,0,0,0,0,2,2,,2,0,0,0,0.0,0,0,0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Math50b-28-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,2.0,2.0,2.0,,0,0,0,0,0,1,0,,0,0,1,0,0.0,0,0,0,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Math80b-19-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,1.0,2.0,2.0,,0,0,0,2,0,2,0,,0,0,2,0,0.0,0,1,0,,2.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
Closure10b-5-tbar-correct-generated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,,,,1.0,1.0,1.0,,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Math85b-0-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,,,,,,,1.0,0,0,0,1,0,1,0,,0,0,1,0,1.0,0,0,0,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Chart26b-19-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,,,2.0,2.0,0,0,0,0,0,2,0,,0,0,0,0,0.0,0,2,0,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Math50b-61-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,2.0,2.0,2.0,,0,0,0,0,0,1,0,,0,0,1,0,0.0,0,0,0,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Math50b-38-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,2.0,2.0,2.0,,0,0,0,0,0,1,0,,0,0,1,0,0.0,0,0,0,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Chart4b-1-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,,,,,1.0,1.0,,0,0,0,0,1,1,1,,0,0,0,0,0.0,1,0,0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chart26b-24-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,,,2.0,2.0,0,0,0,0,0,2,0,,0,0,0,0,0.0,0,2,0,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Math85b-28-tbar-incorrect-generated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,,,,,,,2.0,0,0,0,2,0,2,0,,0,0,2,0,2.0,0,0,0,,2.0,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
Math80b-11-tbar-incorrect-generated,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,,,,2.0,6.0,6.0,2.0,0,0,0,4,0,6,2,,0,0,6,0,0.0,0,4,0,,6.0,6.0,,4.0,,,,,,,,,2.0,,,,,,,4.0,,,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,
